id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
185292,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,124.0,34,0
120793,Male,28,1,8.0,1,< 1 Year,No,45446.0,160.0,253,0
218155,Female,20,1,28.0,1,1-2 Year,No,2630.0,156.0,109,0
238502,Male,23,1,30.0,1,< 1 Year,No,22947.0,152.0,183,0
292690,Female,32,1,8.0,0,< 1 Year,Yes,51089.0,26.0,100,1
343705,Male,45,1,41.0,0,1-2 Year,Yes,29033.0,152.0,62,0
230880,Male,43,1,28.0,0,1-2 Year,Yes,38100.0,124.0,166,0
24289,Female,23,1,39.0,0,< 1 Year,Yes,28082.0,160.0,141,0
204142,Female,29,1,30.0,1,< 1 Year,No,23486.0,152.0,177,0
106238,Female,21,1,15.0,1,< 1 Year,No,33175.0,160.0,114,0
479182,Female,35,1,28.0,0,1-2 Year,Yes,37568.0,125.0,276,1
363092,Female,51,1,0.0,0,1-2 Year,Yes,2630.0,11.0,55,0
177817,Male,45,1,28.0,0,> 2 Years,Yes,25231.0,124.0,184,1
32476,Female,42,1,28.0,1,1-2 Year,No,30390.0,26.0,78,0
15306,Female,28,1,18.0,1,< 1 Year,No,25044.0,152.0,231,0
50119,Female,75,1,28.0,0,1-2 Year,Yes,70720.0,26.0,22,0
363893,Female,46,1,15.0,0,1-2 Year,Yes,31945.0,26.0,183,0
387380,Female,32,1,8.0,1,< 1 Year,No,2630.0,152.0,263,0
294270,Female,44,1,15.0,0,1-2 Year,No,37768.0,14.0,223,0
249282,Female,25,1,41.0,1,< 1 Year,No,27248.0,152.0,103,0
363319,Male,24,1,36.0,0,< 1 Year,Yes,2630.0,26.0,72,0
67502,Male,52,1,30.0,0,1-2 Year,Yes,28308.0,26.0,109,0
5138,Female,25,1,41.0,1,< 1 Year,No,28219.0,152.0,15,0
98368,Male,39,1,28.0,0,1-2 Year,Yes,49324.0,124.0,54,1
130420,Female,24,1,14.0,1,< 1 Year,No,32002.0,152.0,297,0
330247,Male,24,1,11.0,1,< 1 Year,No,28498.0,152.0,287,0
504093,Female,29,1,8.0,1,< 1 Year,No,66779.0,152.0,22,0
45847,Male,24,1,8.0,1,< 1 Year,No,35198.0,152.0,169,0
267570,Male,51,1,30.0,0,> 2 Years,Yes,25553.0,26.0,258,1
226823,Female,44,1,28.0,0,1-2 Year,Yes,38016.0,26.0,240,0
186685,Female,41,1,28.0,0,1-2 Year,Yes,39316.0,26.0,87,0
219174,Male,25,1,17.0,1,< 1 Year,No,31256.0,152.0,225,0
25032,Male,30,1,12.0,1,< 1 Year,No,2630.0,152.0,14,0
27163,Female,41,1,11.0,0,1-2 Year,Yes,29224.0,160.0,228,0
225815,Male,51,1,12.0,0,1-2 Year,Yes,26761.0,124.0,58,0
477654,Male,21,1,3.0,1,< 1 Year,No,51791.0,152.0,227,0
154944,Male,22,1,21.0,1,< 1 Year,No,23869.0,152.0,29,0
257843,Female,37,1,28.0,0,1-2 Year,Yes,49324.0,52.0,114,0
285222,Female,23,1,50.0,1,< 1 Year,No,63250.0,152.0,122,0
504415,Female,24,1,11.0,1,< 1 Year,No,32081.0,152.0,72,0
423992,Female,27,1,30.0,1,< 1 Year,No,25143.0,152.0,65,0
67653,Female,32,1,25.0,1,< 1 Year,No,19033.0,152.0,196,0
321483,Female,24,1,29.0,1,< 1 Year,No,2630.0,152.0,287,0
241030,Female,26,1,6.0,1,< 1 Year,No,20421.0,152.0,89,0
358867,Male,62,1,28.0,1,1-2 Year,No,32529.0,26.0,208,0
238345,Female,25,1,28.0,1,< 1 Year,No,52845.0,152.0,35,0
25043,Female,37,1,28.0,1,1-2 Year,Yes,31173.0,124.0,170,0
217400,Male,54,1,28.0,0,1-2 Year,Yes,77935.0,122.0,269,0
53674,Male,24,1,14.0,0,< 1 Year,No,28701.0,152.0,174,0
346261,Male,42,1,8.0,1,1-2 Year,No,2630.0,122.0,126,0
24603,Female,46,1,7.0,1,1-2 Year,No,2630.0,26.0,156,0
495420,Female,22,1,6.0,1,< 1 Year,No,55164.0,152.0,121,0
320556,Male,39,1,13.0,1,1-2 Year,No,2630.0,160.0,240,0
72439,Female,32,1,15.0,0,< 1 Year,Yes,41674.0,152.0,206,0
170979,Female,25,1,36.0,1,< 1 Year,No,35614.0,152.0,288,0
492499,Male,27,1,30.0,1,< 1 Year,No,29720.0,26.0,248,0
143525,Female,24,1,6.0,1,< 1 Year,No,17360.0,152.0,47,0
152558,Male,29,1,10.0,0,< 1 Year,Yes,33166.0,124.0,38,0
240702,Male,60,1,8.0,0,1-2 Year,Yes,35460.0,26.0,33,0
378559,Female,53,1,35.0,1,1-2 Year,Yes,29210.0,26.0,84,0
99373,Male,61,1,28.0,1,1-2 Year,No,29431.0,25.0,58,0
120383,Male,33,1,28.0,0,< 1 Year,Yes,32765.0,124.0,105,1
351935,Female,25,1,19.0,1,< 1 Year,No,38404.0,152.0,228,0
308007,Male,54,1,28.0,0,> 2 Years,Yes,63909.0,124.0,257,0
202658,Female,25,1,47.0,1,< 1 Year,No,27731.0,152.0,89,0
199259,Male,53,1,28.0,1,1-2 Year,Yes,2630.0,156.0,163,0
137163,Male,46,1,41.0,0,1-2 Year,Yes,40877.0,79.0,78,0
16835,Male,24,1,41.0,1,< 1 Year,No,42889.0,26.0,116,0
59191,Female,22,1,41.0,1,< 1 Year,No,26225.0,152.0,126,0
117970,Male,64,1,8.0,0,1-2 Year,Yes,32596.0,26.0,136,1
282297,Female,31,1,41.0,0,< 1 Year,Yes,2630.0,152.0,242,0
320151,Male,54,1,41.0,0,1-2 Year,Yes,25635.0,12.0,24,0
362649,Male,54,1,28.0,0,1-2 Year,Yes,66334.0,124.0,181,0
33790,Female,72,1,28.0,0,1-2 Year,Yes,48939.0,122.0,290,0
302594,Female,21,1,50.0,0,< 1 Year,Yes,24626.0,152.0,65,0
413147,Female,26,1,8.0,1,< 1 Year,No,31133.0,152.0,255,0
318184,Female,35,1,28.0,1,1-2 Year,Yes,23726.0,124.0,213,0
195627,Female,57,1,28.0,0,1-2 Year,Yes,2630.0,157.0,246,0
70513,Female,31,1,35.0,1,< 1 Year,No,39393.0,152.0,114,0
114606,Male,68,1,23.0,0,1-2 Year,Yes,34086.0,26.0,56,0
364258,Female,77,1,41.0,1,1-2 Year,No,31595.0,124.0,89,0
275355,Male,32,1,17.0,1,< 1 Year,No,38426.0,152.0,19,0
450003,Female,38,1,28.0,0,1-2 Year,Yes,59451.0,26.0,42,1
364034,Female,69,1,13.0,1,1-2 Year,No,30457.0,26.0,177,0
464637,Female,43,1,8.0,0,1-2 Year,Yes,59373.0,26.0,180,1
376156,Female,49,1,28.0,0,> 2 Years,Yes,63392.0,26.0,23,1
145031,Female,27,1,8.0,1,< 1 Year,No,44981.0,152.0,167,0
7635,Male,28,1,41.0,1,< 1 Year,No,22940.0,152.0,258,0
54655,Female,66,1,28.0,0,1-2 Year,Yes,65373.0,124.0,188,0
248887,Male,59,1,28.0,0,> 2 Years,Yes,35997.0,13.0,107,1
301923,Male,57,1,28.0,0,1-2 Year,No,42871.0,26.0,80,0
373135,Female,36,1,30.0,1,1-2 Year,No,25007.0,152.0,235,0
40473,Female,37,1,28.0,0,1-2 Year,Yes,59465.0,124.0,18,0
155373,Female,21,1,8.0,1,< 1 Year,No,56923.0,160.0,204,0
178351,Female,39,1,41.0,0,1-2 Year,Yes,31779.0,26.0,149,0
390516,Male,23,1,46.0,1,< 1 Year,No,24664.0,152.0,13,0
500314,Female,22,1,28.0,1,< 1 Year,No,50800.0,152.0,91,0
497893,Female,31,1,46.0,0,< 1 Year,Yes,24099.0,26.0,205,1
128923,Female,62,1,28.0,1,1-2 Year,Yes,36159.0,14.0,155,0
126342,Female,33,1,28.0,0,1-2 Year,Yes,32774.0,124.0,274,1
167646,Male,55,1,8.0,1,1-2 Year,No,45903.0,26.0,88,0
76228,Female,24,1,33.0,1,< 1 Year,No,2630.0,160.0,238,0
386297,Female,58,1,28.0,0,> 2 Years,Yes,38170.0,26.0,12,1
124116,Male,23,1,35.0,1,< 1 Year,No,29682.0,152.0,215,0
194189,Male,47,1,28.0,1,1-2 Year,No,27163.0,124.0,184,0
71948,Male,56,1,37.0,1,1-2 Year,No,33709.0,124.0,32,0
463856,Female,44,1,28.0,0,1-2 Year,Yes,34059.0,26.0,227,1
143665,Male,27,1,50.0,1,< 1 Year,No,31494.0,152.0,228,0
423045,Male,42,1,2.0,0,1-2 Year,Yes,30298.0,124.0,196,1
410943,Male,65,1,28.0,0,> 2 Years,Yes,26372.0,26.0,11,1
311378,Male,55,1,3.0,0,1-2 Year,Yes,2630.0,26.0,255,0
410864,Male,39,1,14.0,0,1-2 Year,Yes,25764.0,26.0,26,1
156373,Female,56,1,8.0,1,1-2 Year,No,71247.0,26.0,212,0
62545,Male,41,1,8.0,1,1-2 Year,No,2630.0,152.0,299,0
204473,Male,25,1,3.0,0,< 1 Year,No,42948.0,152.0,54,0
262379,Male,49,1,39.0,0,1-2 Year,Yes,29490.0,163.0,254,1
128928,Female,40,1,11.0,1,1-2 Year,No,28951.0,152.0,80,0
481430,Male,56,1,36.0,0,1-2 Year,Yes,37129.0,26.0,73,1
397514,Male,25,1,33.0,1,< 1 Year,No,31897.0,152.0,209,0
292093,Male,29,1,37.0,0,< 1 Year,Yes,34037.0,152.0,139,0
458152,Female,78,1,46.0,1,1-2 Year,No,37391.0,124.0,192,0
197835,Female,21,1,46.0,0,< 1 Year,Yes,28787.0,152.0,153,0
216772,Male,80,1,28.0,0,1-2 Year,Yes,34072.0,26.0,45,0
256157,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,157.0,291,0
503986,Male,26,1,8.0,1,< 1 Year,No,21784.0,152.0,276,0
339300,Male,24,1,37.0,1,< 1 Year,No,29206.0,152.0,177,0
371820,Male,23,1,41.0,0,< 1 Year,Yes,35724.0,152.0,191,0
29629,Male,62,1,28.0,0,1-2 Year,Yes,66218.0,124.0,82,0
411783,Female,40,1,15.0,1,1-2 Year,No,40344.0,26.0,273,0
127748,Male,20,1,3.0,0,< 1 Year,Yes,40724.0,160.0,173,0
66236,Male,48,1,41.0,0,> 2 Years,Yes,24370.0,26.0,10,1
125218,Male,64,1,41.0,0,1-2 Year,Yes,41910.0,124.0,104,0
277109,Male,45,1,3.0,0,1-2 Year,Yes,21672.0,155.0,57,0
464156,Female,22,1,18.0,1,< 1 Year,No,37640.0,152.0,45,0
336087,Male,23,1,41.0,1,< 1 Year,No,28890.0,152.0,203,0
209780,Male,23,1,37.0,0,< 1 Year,Yes,27068.0,152.0,76,0
219524,Female,68,1,8.0,0,1-2 Year,Yes,2630.0,157.0,191,0
136197,Female,20,1,46.0,1,< 1 Year,No,25325.0,160.0,192,0
175710,Male,47,1,50.0,0,1-2 Year,Yes,2630.0,26.0,140,1
161056,Female,21,1,15.0,0,< 1 Year,Yes,29553.0,160.0,124,0
61435,Male,25,1,35.0,1,< 1 Year,No,30293.0,152.0,174,0
3625,Male,29,1,15.0,1,< 1 Year,No,35395.0,152.0,173,0
295422,Male,45,1,28.0,0,1-2 Year,Yes,46461.0,124.0,173,1
322016,Male,59,1,28.0,0,1-2 Year,Yes,62606.0,122.0,276,1
192100,Male,59,1,28.0,0,1-2 Year,Yes,39311.0,122.0,188,1
363436,Male,55,1,2.0,0,1-2 Year,Yes,2630.0,157.0,216,0
160919,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,157.0,48,0
225329,Male,46,1,28.0,1,1-2 Year,No,41841.0,26.0,251,0
163165,Female,47,1,47.0,0,1-2 Year,Yes,38552.0,124.0,206,0
135807,Male,43,1,30.0,0,1-2 Year,Yes,21041.0,26.0,27,0
248188,Male,29,1,27.0,0,< 1 Year,No,2630.0,152.0,293,0
454032,Female,30,1,50.0,1,< 1 Year,No,32109.0,152.0,179,0
264711,Male,55,1,48.0,0,> 2 Years,Yes,2630.0,156.0,223,0
456231,Male,31,1,28.0,1,< 1 Year,No,27470.0,152.0,218,0
128773,Male,25,1,10.0,0,< 1 Year,Yes,35775.0,152.0,147,0
490848,Female,43,1,28.0,0,> 2 Years,Yes,55942.0,26.0,180,1
69704,Male,60,1,28.0,0,1-2 Year,No,52336.0,124.0,73,0
192369,Male,43,1,28.0,0,1-2 Year,No,41317.0,124.0,61,0
156365,Male,45,1,20.0,0,> 2 Years,Yes,2630.0,26.0,22,0
250052,Male,79,1,28.0,1,1-2 Year,No,34413.0,61.0,58,0
368569,Male,43,1,30.0,0,1-2 Year,Yes,33576.0,157.0,143,1
499092,Male,39,1,43.0,1,1-2 Year,No,22184.0,124.0,160,0
328348,Female,63,1,46.0,1,1-2 Year,No,23168.0,11.0,146,0
175639,Female,25,1,32.0,1,< 1 Year,No,18565.0,151.0,245,0
309412,Female,44,1,28.0,0,> 2 Years,Yes,29020.0,124.0,241,0
23008,Male,30,1,8.0,1,< 1 Year,No,30246.0,152.0,295,0
477220,Female,72,1,28.0,1,1-2 Year,No,33555.0,26.0,36,0
409519,Female,36,1,38.0,0,1-2 Year,Yes,28234.0,26.0,23,1
356123,Male,40,1,28.0,1,1-2 Year,No,57673.0,152.0,33,0
262175,Female,24,1,8.0,1,< 1 Year,No,36633.0,152.0,40,0
1005,Male,49,1,5.0,0,1-2 Year,Yes,36205.0,26.0,281,0
354843,Female,27,1,23.0,1,< 1 Year,No,25297.0,26.0,130,0
162765,Female,22,1,15.0,0,< 1 Year,Yes,27404.0,152.0,276,0
132876,Male,71,1,28.0,0,1-2 Year,Yes,75521.0,124.0,286,0
249082,Female,38,1,6.0,1,1-2 Year,No,35157.0,152.0,189,0
399742,Female,46,1,28.0,0,1-2 Year,Yes,53124.0,26.0,62,1
83489,Female,24,1,41.0,1,< 1 Year,No,23506.0,152.0,107,0
44505,Male,24,1,15.0,0,< 1 Year,No,22208.0,152.0,169,0
263431,Male,21,1,36.0,1,< 1 Year,No,24986.0,160.0,106,0
66789,Female,38,1,14.0,0,1-2 Year,Yes,2630.0,156.0,260,1
105247,Female,24,1,2.0,0,< 1 Year,Yes,34290.0,152.0,73,0
228547,Female,32,1,8.0,0,< 1 Year,Yes,34713.0,154.0,48,0
16441,Female,21,1,6.0,1,< 1 Year,Yes,18237.0,160.0,194,0
38951,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,124.0,273,0
363670,Female,51,1,30.0,1,1-2 Year,No,2630.0,152.0,239,0
316347,Female,21,1,41.0,1,< 1 Year,No,29717.0,160.0,223,0
196443,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,122.0,83,0
93807,Female,24,1,36.0,1,< 1 Year,No,58938.0,152.0,15,0
13518,Male,33,1,3.0,1,1-2 Year,No,2630.0,124.0,52,0
492780,Male,24,1,15.0,1,< 1 Year,No,43352.0,152.0,244,0
442358,Male,44,1,28.0,0,1-2 Year,Yes,40690.0,124.0,80,1
81517,Male,54,1,28.0,0,1-2 Year,Yes,40601.0,124.0,64,0
394905,Female,23,1,30.0,1,< 1 Year,No,22447.0,152.0,87,0
70472,Male,54,1,21.0,1,1-2 Year,No,27691.0,26.0,166,0
323693,Male,52,1,28.0,1,1-2 Year,Yes,86956.0,26.0,67,0
400320,Female,59,1,28.0,1,1-2 Year,No,36795.0,26.0,128,0
186113,Female,44,1,28.0,0,1-2 Year,Yes,30198.0,26.0,281,1
389556,Female,47,1,8.0,0,1-2 Year,Yes,31316.0,26.0,213,1
3244,Male,68,1,30.0,1,1-2 Year,No,25980.0,152.0,83,0
234919,Male,59,1,13.0,0,1-2 Year,Yes,15844.0,124.0,240,0
79633,Female,62,1,28.0,0,1-2 Year,Yes,48000.0,122.0,161,0
375264,Male,26,1,41.0,1,< 1 Year,No,44615.0,152.0,97,0
90465,Female,41,1,28.0,0,1-2 Year,Yes,26002.0,60.0,272,0
30104,Female,52,1,28.0,1,1-2 Year,No,41389.0,26.0,46,0
429327,Female,25,1,17.0,1,< 1 Year,No,2630.0,160.0,89,0
376660,Female,53,1,28.0,0,1-2 Year,Yes,2630.0,124.0,292,0
134163,Female,24,1,28.0,1,< 1 Year,No,28527.0,152.0,142,0
278503,Male,71,1,28.0,1,1-2 Year,No,27703.0,60.0,132,0
398460,Male,38,1,28.0,0,1-2 Year,Yes,46695.0,26.0,250,1
23135,Male,47,1,46.0,1,1-2 Year,No,39060.0,26.0,60,0
120743,Male,48,1,28.0,0,> 2 Years,Yes,54186.0,26.0,212,0
364670,Female,22,1,36.0,0,< 1 Year,Yes,45979.0,152.0,57,0
310328,Female,63,1,15.0,1,1-2 Year,No,21539.0,152.0,151,0
133299,Female,21,1,36.0,0,< 1 Year,No,31919.0,152.0,53,0
216867,Male,39,1,28.0,1,1-2 Year,No,2630.0,125.0,88,0
277433,Male,35,1,18.0,0,1-2 Year,Yes,21815.0,152.0,127,0
96040,Male,21,1,33.0,0,1-2 Year,No,21965.0,154.0,175,1
448427,Male,25,1,47.0,1,< 1 Year,No,33755.0,152.0,228,0
263500,Female,42,1,28.0,0,1-2 Year,Yes,99474.0,122.0,158,0
437774,Male,70,1,50.0,1,1-2 Year,No,21356.0,8.0,53,0
170416,Male,52,1,13.0,0,1-2 Year,Yes,34027.0,124.0,103,0
294734,Female,24,1,37.0,0,< 1 Year,No,36323.0,152.0,267,0
103282,Female,21,1,7.0,1,< 1 Year,No,2630.0,160.0,174,0
375435,Female,56,1,28.0,0,1-2 Year,Yes,34408.0,26.0,176,1
59298,Male,48,1,33.0,0,1-2 Year,Yes,32027.0,124.0,203,0
120708,Female,33,1,28.0,1,< 1 Year,No,31584.0,124.0,234,0
174113,Male,63,1,28.0,0,1-2 Year,Yes,31465.0,26.0,152,0
117607,Female,23,1,30.0,1,< 1 Year,No,28120.0,152.0,262,0
265328,Male,46,1,28.0,0,1-2 Year,Yes,60486.0,26.0,142,1
78292,Male,42,1,28.0,0,1-2 Year,Yes,28851.0,52.0,103,0
428899,Male,36,1,28.0,0,1-2 Year,Yes,48925.0,124.0,84,1
58959,Male,73,1,8.0,0,1-2 Year,Yes,37781.0,26.0,118,0
240045,Male,43,1,28.0,0,1-2 Year,Yes,37097.0,29.0,24,0
148547,Female,77,1,28.0,0,> 2 Years,Yes,45687.0,124.0,238,0
346267,Male,44,1,35.0,0,1-2 Year,Yes,31116.0,124.0,276,0
175905,Male,60,1,28.0,1,1-2 Year,No,48981.0,125.0,119,0
112120,Male,24,1,37.0,1,< 1 Year,No,40833.0,152.0,173,0
507106,Male,25,1,8.0,1,< 1 Year,No,29266.0,152.0,107,0
12658,Female,57,1,8.0,0,1-2 Year,Yes,25021.0,26.0,130,1
218076,Female,30,1,33.0,0,< 1 Year,No,32906.0,152.0,27,0
357598,Male,27,1,28.0,1,< 1 Year,No,34161.0,152.0,174,0
107711,Female,40,1,8.0,0,1-2 Year,Yes,28901.0,124.0,141,1
366932,Male,72,1,28.0,1,1-2 Year,No,59517.0,24.0,211,0
279659,Male,21,1,33.0,1,< 1 Year,No,28670.0,152.0,96,0
30501,Male,58,1,28.0,0,> 2 Years,Yes,47425.0,124.0,275,0
206782,Female,78,1,28.0,0,1-2 Year,Yes,42785.0,122.0,253,0
53696,Male,27,1,28.0,1,< 1 Year,No,46790.0,152.0,292,0
122538,Male,31,1,28.0,1,< 1 Year,Yes,2630.0,152.0,124,0
435935,Male,43,1,36.0,0,1-2 Year,Yes,38036.0,124.0,140,1
338678,Male,56,1,15.0,0,1-2 Year,Yes,25679.0,26.0,208,1
349223,Female,25,1,35.0,1,< 1 Year,No,25076.0,152.0,173,0
460932,Male,50,1,8.0,1,1-2 Year,No,38133.0,26.0,139,0
158700,Male,66,1,28.0,0,1-2 Year,Yes,2630.0,26.0,121,0
249878,Male,65,1,14.0,1,1-2 Year,Yes,31010.0,26.0,99,0
223574,Male,70,1,48.0,0,1-2 Year,No,2630.0,26.0,61,0
505147,Male,54,1,30.0,1,1-2 Year,No,23890.0,26.0,268,0
153831,Female,23,1,36.0,1,< 1 Year,Yes,34075.0,152.0,298,0
290860,Female,44,1,28.0,0,1-2 Year,No,37161.0,15.0,75,0
334837,Male,38,1,8.0,0,> 2 Years,Yes,38875.0,124.0,228,0
15765,Male,57,1,28.0,0,> 2 Years,Yes,24717.0,122.0,71,0
393839,Female,44,1,8.0,0,1-2 Year,Yes,37134.0,124.0,267,1
483670,Female,43,1,13.0,0,1-2 Year,Yes,27468.0,26.0,257,1
377918,Male,23,1,30.0,1,< 1 Year,No,22370.0,152.0,257,0
359363,Female,23,1,47.0,1,< 1 Year,No,29225.0,152.0,87,0
350565,Female,37,1,36.0,0,1-2 Year,Yes,34994.0,26.0,184,0
195894,Male,33,1,11.0,0,< 1 Year,Yes,27824.0,124.0,215,1
377037,Female,42,1,2.0,1,1-2 Year,No,2630.0,60.0,290,0
100256,Female,39,1,8.0,1,1-2 Year,No,42674.0,160.0,277,0
36534,Female,40,1,28.0,1,1-2 Year,No,41918.0,124.0,113,0
140213,Female,26,1,37.0,1,< 1 Year,No,32485.0,152.0,130,0
172211,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,26.0,185,1
172564,Female,46,1,8.0,0,1-2 Year,Yes,42486.0,26.0,177,1
408905,Male,25,1,28.0,1,< 1 Year,No,52571.0,152.0,126,0
304622,Male,78,1,28.0,1,1-2 Year,No,44710.0,26.0,75,0
42148,Female,34,1,11.0,0,1-2 Year,Yes,33291.0,12.0,219,0
260405,Male,26,1,41.0,1,< 1 Year,No,19527.0,152.0,101,0
177241,Male,50,1,28.0,0,1-2 Year,Yes,27559.0,124.0,58,0
74967,Female,48,1,28.0,0,> 2 Years,Yes,76293.0,26.0,55,1
427288,Male,54,1,28.0,0,> 2 Years,Yes,57513.0,124.0,176,1
471242,Female,39,1,28.0,0,1-2 Year,Yes,54509.0,122.0,35,1
173917,Female,37,1,28.0,0,1-2 Year,Yes,31030.0,26.0,87,1
110999,Male,51,1,28.0,0,1-2 Year,Yes,46904.0,124.0,72,0
276221,Male,22,1,46.0,1,< 1 Year,No,42893.0,152.0,253,0
178139,Male,43,1,15.0,1,1-2 Year,Yes,2630.0,124.0,210,0
271756,Female,22,1,3.0,1,< 1 Year,No,2630.0,152.0,182,0
151942,Female,63,1,1.0,0,1-2 Year,Yes,2630.0,124.0,223,0
348172,Female,59,1,3.0,0,1-2 Year,Yes,22140.0,155.0,115,0
115766,Female,68,1,8.0,0,1-2 Year,Yes,41304.0,26.0,95,0
94700,Female,43,1,50.0,0,1-2 Year,Yes,32409.0,124.0,197,1
345603,Male,34,1,41.0,1,1-2 Year,No,41891.0,152.0,220,0
372111,Female,68,1,16.0,1,1-2 Year,No,29804.0,26.0,250,0
238931,Male,43,1,15.0,1,1-2 Year,No,28314.0,124.0,202,0
189432,Female,28,1,27.0,0,< 1 Year,Yes,2630.0,152.0,121,0
330906,Female,24,1,28.0,1,< 1 Year,No,42217.0,152.0,195,0
126925,Female,54,1,15.0,0,> 2 Years,Yes,31365.0,26.0,289,1
1896,Male,25,1,50.0,1,< 1 Year,No,45532.0,152.0,11,0
159289,Male,23,1,3.0,0,< 1 Year,Yes,36215.0,152.0,64,1
49743,Male,53,1,28.0,0,1-2 Year,Yes,52056.0,124.0,126,1
46336,Female,27,1,29.0,1,< 1 Year,No,41653.0,152.0,243,0
240294,Male,25,1,15.0,0,< 1 Year,Yes,38225.0,152.0,242,0
442605,Male,23,1,50.0,1,< 1 Year,No,30125.0,152.0,60,0
79990,Female,25,1,26.0,1,< 1 Year,No,24096.0,152.0,220,0
192845,Male,39,1,28.0,0,1-2 Year,Yes,96708.0,154.0,135,1
240109,Male,58,1,15.0,0,1-2 Year,Yes,25144.0,124.0,163,0
333554,Male,43,1,18.0,1,1-2 Year,No,2630.0,124.0,228,0
123001,Male,26,1,46.0,1,< 1 Year,No,23771.0,152.0,124,0
70398,Male,60,1,28.0,0,1-2 Year,Yes,65821.0,26.0,21,1
201372,Male,37,1,28.0,0,1-2 Year,No,22469.0,26.0,183,1
455320,Female,28,1,18.0,1,< 1 Year,No,28982.0,152.0,180,0
258001,Female,56,1,29.0,0,1-2 Year,Yes,2630.0,26.0,58,1
39480,Female,36,1,28.0,0,1-2 Year,Yes,214455.0,26.0,249,0
330902,Female,25,1,11.0,1,< 1 Year,No,25994.0,152.0,120,0
240321,Female,36,1,14.0,0,1-2 Year,No,26066.0,26.0,173,0
138778,Female,75,1,30.0,1,1-2 Year,Yes,2630.0,156.0,45,1
284801,Male,47,1,38.0,1,1-2 Year,No,28210.0,124.0,269,0
276827,Male,27,1,40.0,1,< 1 Year,No,29889.0,152.0,34,0
247739,Male,62,1,50.0,1,1-2 Year,No,27594.0,25.0,30,0
55004,Male,43,1,28.0,0,> 2 Years,Yes,51939.0,26.0,87,0
301497,Female,28,1,33.0,1,< 1 Year,No,38538.0,151.0,208,0
178396,Male,23,1,36.0,0,< 1 Year,No,31099.0,152.0,160,0
19807,Female,23,1,33.0,1,< 1 Year,No,53878.0,152.0,164,0
211369,Female,51,1,35.0,1,1-2 Year,No,45632.0,10.0,36,0
135836,Male,24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,269,0
208066,Male,26,1,29.0,1,< 1 Year,No,22493.0,152.0,234,0
493188,Female,47,1,29.0,0,1-2 Year,Yes,33427.0,26.0,153,1
248860,Female,26,1,30.0,1,< 1 Year,No,24428.0,152.0,99,0
18763,Male,22,1,11.0,1,< 1 Year,No,35455.0,152.0,35,0
241505,Male,54,1,11.0,0,> 2 Years,Yes,32042.0,124.0,279,0
164171,Male,44,1,29.0,0,1-2 Year,Yes,24541.0,124.0,36,1
485634,Male,43,1,28.0,0,1-2 Year,Yes,42067.0,26.0,133,1
88974,Female,66,1,28.0,0,1-2 Year,Yes,33432.0,25.0,137,1
437433,Female,48,1,35.0,0,1-2 Year,Yes,45669.0,124.0,103,1
324434,Male,36,1,39.0,0,1-2 Year,Yes,31396.0,60.0,264,0
29138,Female,27,1,6.0,1,< 1 Year,No,20205.0,152.0,18,0
115133,Female,26,1,41.0,0,< 1 Year,No,28239.0,152.0,212,0
410765,Female,39,1,28.0,1,1-2 Year,No,37560.0,139.0,273,0
125680,Male,61,1,28.0,0,1-2 Year,Yes,36830.0,155.0,173,0
260167,Male,32,1,28.0,0,< 1 Year,Yes,38588.0,124.0,99,1
454922,Male,33,1,32.0,1,< 1 Year,No,32027.0,152.0,268,0
300682,Female,80,1,15.0,0,1-2 Year,Yes,42108.0,124.0,118,0
132354,Male,56,1,41.0,0,1-2 Year,No,2630.0,156.0,88,0
381328,Male,26,1,29.0,1,< 1 Year,No,71710.0,152.0,222,0
158690,Female,52,1,28.0,0,1-2 Year,Yes,39027.0,55.0,231,0
50126,Female,23,1,47.0,0,< 1 Year,Yes,38003.0,152.0,82,0
57183,Female,23,1,15.0,1,< 1 Year,No,31764.0,152.0,280,0
418046,Female,29,1,23.0,1,< 1 Year,No,28675.0,152.0,276,0
174437,Male,29,1,46.0,0,< 1 Year,Yes,20108.0,152.0,116,0
157747,Male,23,1,11.0,1,< 1 Year,No,2630.0,152.0,128,0
353528,Male,32,1,8.0,1,< 1 Year,No,42549.0,152.0,160,0
344642,Male,22,1,47.0,0,< 1 Year,No,30234.0,152.0,282,0
457465,Female,23,1,11.0,1,< 1 Year,No,26414.0,151.0,246,0
82851,Male,50,1,28.0,0,1-2 Year,Yes,35211.0,158.0,188,0
52633,Female,46,1,28.0,0,1-2 Year,Yes,38260.0,26.0,280,1
410840,Female,58,1,28.0,1,1-2 Year,No,50249.0,26.0,173,0
355588,Female,26,1,41.0,0,< 1 Year,Yes,23671.0,152.0,23,0
241425,Male,52,1,8.0,1,1-2 Year,No,36933.0,26.0,173,0
392186,Male,45,1,3.0,0,1-2 Year,Yes,33391.0,124.0,88,1
